,season,round,raceName,circuitId,circuitName,lat,long,locality,country,date,sprint,url
0,1950,1,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1950-05-13,,http://en.wikipedia.org/wiki/1950_British_Grand_Prix
1,1950,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1950-05-21,,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix
2,1950,3,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1950-05-30,,http://en.wikipedia.org/wiki/1950_Indianapolis_500
3,1950,4,Swiss Grand Prix,bremgarten,Circuit Bremgarten,46.9589,7.40194,Bern,Switzerland,1950-06-04,,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
4,1950,5,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1950-06-18,,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
5,1950,6,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1950-07-02,,http://en.wikipedia.org/wiki/1950_French_Grand_Prix
6,1950,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1950-09-03,,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix
7,1951,1,Swiss Grand Prix,bremgarten,Circuit Bremgarten,46.9589,7.40194,Bern,Switzerland,1951-05-27,,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix
8,1951,2,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1951-05-30,,http://en.wikipedia.org/wiki/1951_Indianapolis_500
9,1951,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1951-06-17,,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
10,1951,4,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1951-07-01,,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
11,1951,5,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1951-07-14,,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
12,1951,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1951-07-29,,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
13,1951,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1951-09-16,,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
14,1951,8,Spanish Grand Prix,pedralbes,Circuit de Pedralbes,41.3903,2.11667,Barcelona,Spain,1951-10-28,,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
15,1952,1,Swiss Grand Prix,bremgarten,Circuit Bremgarten,46.9589,7.40194,Bern,Switzerland,1952-05-18,,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
16,1952,2,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1952-05-30,,http://en.wikipedia.org/wiki/1952_Indianapolis_500
17,1952,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1952-06-22,,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix
18,1952,4,French Grand Prix,essarts,Rouen-Les-Essarts,49.3306,1.00458,Rouen,France,1952-07-06,,http://en.wikipedia.org/wiki/1952_French_Grand_Prix
19,1952,5,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1952-07-19,,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
20,1952,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1952-08-03,,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
21,1952,7,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1952-08-17,,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
22,1952,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1952-09-07,,http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix
23,1953,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1953-01-18,,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix
24,1953,2,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1953-05-30,,http://en.wikipedia.org/wiki/1953_Indianapolis_500
25,1953,3,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1953-06-07,,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix
26,1953,4,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1953-06-21,,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix
27,1953,5,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1953-07-05,,http://en.wikipedia.org/wiki/1953_French_Grand_Prix
28,1953,6,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1953-07-18,,http://en.wikipedia.org/wiki/1953_British_Grand_Prix
29,1953,7,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1953-08-02,,http://en.wikipedia.org/wiki/1953_German_Grand_Prix
30,1953,8,Swiss Grand Prix,bremgarten,Circuit Bremgarten,46.9589,7.40194,Bern,Switzerland,1953-08-23,,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
31,1953,9,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1953-09-13,,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
32,1954,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1954-01-17,,http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix
33,1954,2,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1954-05-31,,http://en.wikipedia.org/wiki/1954_Indianapolis_500
34,1954,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1954-06-20,,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix
35,1954,4,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1954-07-04,,http://en.wikipedia.org/wiki/1954_French_Grand_Prix
36,1954,5,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1954-07-17,,http://en.wikipedia.org/wiki/1954_British_Grand_Prix
37,1954,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1954-08-01,,http://en.wikipedia.org/wiki/1954_German_Grand_Prix
38,1954,7,Swiss Grand Prix,bremgarten,Circuit Bremgarten,46.9589,7.40194,Bern,Switzerland,1954-08-22,,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix
39,1954,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1954-09-05,,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
40,1954,9,Spanish Grand Prix,pedralbes,Circuit de Pedralbes,41.3903,2.11667,Barcelona,Spain,1954-10-24,,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix
41,1955,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1955-01-16,,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix
42,1955,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1955-05-22,,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix
43,1955,3,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1955-05-30,,http://en.wikipedia.org/wiki/1955_Indianapolis_500
44,1955,4,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1955-06-05,,http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix
45,1955,5,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1955-06-19,,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix
46,1955,6,British Grand Prix,aintree,Aintree,53.4769,-2.94056,Liverpool,UK,1955-07-16,,http://en.wikipedia.org/wiki/1955_British_Grand_Prix
47,1955,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1955-09-11,,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix
48,1956,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1956-01-22,,http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix
49,1956,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1956-05-13,,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix
50,1956,3,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1956-05-30,,http://en.wikipedia.org/wiki/1956_Indianapolis_500
51,1956,4,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1956-06-03,,http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix
52,1956,5,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1956-07-01,,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
53,1956,6,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1956-07-14,,http://en.wikipedia.org/wiki/1956_British_Grand_Prix
54,1956,7,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1956-08-05,,http://en.wikipedia.org/wiki/1956_German_Grand_Prix
55,1956,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1956-09-02,,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix
56,1957,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1957-01-13,,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix
57,1957,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1957-05-19,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
58,1957,3,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1957-05-30,,http://en.wikipedia.org/wiki/1957_Indianapolis_500
59,1957,4,French Grand Prix,essarts,Rouen-Les-Essarts,49.3306,1.00458,Rouen,France,1957-07-07,,http://en.wikipedia.org/wiki/1957_French_Grand_Prix
60,1957,5,British Grand Prix,aintree,Aintree,53.4769,-2.94056,Liverpool,UK,1957-07-20,,http://en.wikipedia.org/wiki/1957_British_Grand_Prix
61,1957,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1957-08-04,,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
62,1957,7,Pescara Grand Prix,pescara,Pescara Circuit,42.475,14.1508,Pescara,Italy,1957-08-18,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
63,1957,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1957-09-08,,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix
64,1958,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1958-01-19,,http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix
65,1958,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1958-05-18,,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix
66,1958,3,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1958-05-26,,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix
67,1958,4,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1958-05-30,,http://en.wikipedia.org/wiki/1958_Indianapolis_500
68,1958,5,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1958-06-15,,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix
69,1958,6,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1958-07-06,,http://en.wikipedia.org/wiki/1958_French_Grand_Prix
70,1958,7,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
71,1958,8,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1958-08-03,,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
72,1958,9,Portuguese Grand Prix,boavista,Circuito da Boavista,41.1705,-8.67325,Oporto,Portugal,1958-08-24,,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
73,1958,10,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1958-09-07,,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
74,1958,11,Moroccan Grand Prix,ain-diab,Ain Diab,33.5786,-7.6875,Casablanca,Morocco,1958-10-19,,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix
75,1959,1,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1959-05-10,,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix
76,1959,2,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1959-05-30,,http://en.wikipedia.org/wiki/1959_Indianapolis_500
77,1959,3,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1959-05-31,,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix
78,1959,4,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1959-07-05,,http://en.wikipedia.org/wiki/1959_French_Grand_Prix
79,1959,5,British Grand Prix,aintree,Aintree,53.4769,-2.94056,Liverpool,UK,1959-07-18,,http://en.wikipedia.org/wiki/1959_British_Grand_Prix
80,1959,6,German Grand Prix,avus,AVUS,52.4806,13.2514,Berlin,Germany,1959-08-02,,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
81,1959,7,Portuguese Grand Prix,monsanto,Monsanto Park Circuit,38.7197,-9.20306,Lisbon,Portugal,1959-08-23,,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix
82,1959,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1959-09-13,,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix
83,1959,9,United States Grand Prix,sebring,Sebring International Raceway,27.4547,-81.3483,Florida,USA,1959-12-12,,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
84,1960,1,Argentine Grand Prix,galvez,Autódromo Juan y Oscar Gálvez,-34.6943,-58.4593,Buenos Aires,Argentina,1960-02-07,,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
85,1960,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1960-05-29,,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
86,1960,3,Indianapolis 500,indianapolis,Indianapolis Motor Speedway,39.795,-86.2347,Indianapolis,USA,1960-05-30,,http://en.wikipedia.org/wiki/1960_Indianapolis_500
87,1960,4,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1960-06-06,,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
88,1960,5,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1960-06-19,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
89,1960,6,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1960-07-03,,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
90,1960,7,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1960-07-16,,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
91,1960,8,Portuguese Grand Prix,boavista,Circuito da Boavista,41.1705,-8.67325,Oporto,Portugal,1960-08-14,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
92,1960,9,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1960-09-04,,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
93,1960,10,United States Grand Prix,riverside,Riverside International Raceway,33.937,-117.273,California,USA,1960-11-20,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
94,1961,1,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1961-05-14,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
95,1961,2,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1961-05-22,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
96,1961,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1961-06-18,,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
97,1961,4,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1961-07-02,,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
98,1961,5,British Grand Prix,aintree,Aintree,53.4769,-2.94056,Liverpool,UK,1961-07-15,,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
99,1961,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1961-08-06,,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
100,1961,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1961-09-10,,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
101,1961,8,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1961-10-08,,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
102,1962,1,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1962-05-20,,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix
103,1962,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1962-06-03,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix
104,1962,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1962-06-17,,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix
105,1962,4,French Grand Prix,essarts,Rouen-Les-Essarts,49.3306,1.00458,Rouen,France,1962-07-08,,http://en.wikipedia.org/wiki/1962_French_Grand_Prix
106,1962,5,British Grand Prix,aintree,Aintree,53.4769,-2.94056,Liverpool,UK,1962-07-21,,http://en.wikipedia.org/wiki/1962_British_Grand_Prix
107,1962,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1962-08-05,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
108,1962,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1962-09-16,,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix
109,1962,8,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1962-10-07,,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix
110,1962,9,South African Grand Prix,george,Prince George Circuit,-33.0486,27.8736,Eastern Cape Province,South Africa,1962-12-29,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
111,1963,1,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1963-05-26,,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix
112,1963,2,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1963-06-09,,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix
113,1963,3,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1963-06-23,,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix
114,1963,4,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1963-06-30,,http://en.wikipedia.org/wiki/1963_French_Grand_Prix
115,1963,5,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1963-07-20,,http://en.wikipedia.org/wiki/1963_British_Grand_Prix
116,1963,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1963-08-04,,http://en.wikipedia.org/wiki/1963_German_Grand_Prix
117,1963,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1963-09-08,,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix
118,1963,8,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1963-10-06,,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
119,1963,9,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,1963-10-27,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix
120,1963,10,South African Grand Prix,george,Prince George Circuit,-33.0486,27.8736,Eastern Cape Province,South Africa,1963-12-28,,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix
121,1964,1,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1964-05-10,,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix
122,1964,2,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1964-05-24,,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix
123,1964,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1964-06-14,,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix
124,1964,4,French Grand Prix,essarts,Rouen-Les-Essarts,49.3306,1.00458,Rouen,France,1964-06-28,,http://en.wikipedia.org/wiki/1964_French_Grand_Prix
125,1964,5,British Grand Prix,brands_hatch,Brands Hatch,51.3569,0.263056,Kent,UK,1964-07-11,,http://en.wikipedia.org/wiki/1964_British_Grand_Prix
126,1964,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1964-08-02,,http://en.wikipedia.org/wiki/1964_German_Grand_Prix
127,1964,7,Austrian Grand Prix,zeltweg,Zeltweg,47.2039,14.7478,Styria,Austria,1964-08-23,,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix
128,1964,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1964-09-06,,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix
129,1964,9,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1964-10-04,,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix
130,1964,10,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,1964-10-25,,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix
131,1965,1,South African Grand Prix,george,Prince George Circuit,-33.0486,27.8736,Eastern Cape Province,South Africa,1965-01-01,,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix
132,1965,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1965-05-30,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix
133,1965,3,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1965-06-13,,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
134,1965,4,French Grand Prix,charade,Charade Circuit,45.7472,3.03889,Clermont-Ferrand,France,1965-06-27,,http://en.wikipedia.org/wiki/1965_French_Grand_Prix
135,1965,5,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1965-07-10,,http://en.wikipedia.org/wiki/1965_British_Grand_Prix
136,1965,6,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1965-07-18,,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix
137,1965,7,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1965-08-01,,http://en.wikipedia.org/wiki/1965_German_Grand_Prix
138,1965,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1965-09-12,,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix
139,1965,9,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1965-10-03,,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix
140,1965,10,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,1965-10-24,,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix
141,1966,1,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1966-05-22,,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix
142,1966,2,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,1966-06-12,,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix
143,1966,3,French Grand Prix,reims,Reims-Gueux,49.2542,3.93083,Reims,France,1966-07-03,,http://en.wikipedia.org/wiki/1966_French_Grand_Prix
144,1966,4,British Grand Prix,brands_hatch,Brands Hatch,51.3569,0.263056,Kent,UK,1966-07-16,,http://en.wikipedia.org/wiki/1966_British_Grand_Prix
145,1966,5,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,1966-07-24,,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix
146,1966,6,German Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,1966-08-07,,http://en.wikipedia.org/wiki/1966_German_Grand_Prix
147,1966,7,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,1966-09-04,,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix
148,1966,8,United States Grand Prix,watkins_glen,Watkins Glen,42.3369,-76.9272,New York State,USA,1966-10-02,,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
149,1966,9,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,1966-10-23,,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix
150,1967,1,South African Grand Prix,kyalami,Kyalami,-25.9894,28.0767,Midrand,South Africa,1967-01-02,,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix
151,1967,2,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,1967-05-07,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix
